,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,lat,long
696,950000.0,4,2.5,3320,7644,2,0,0,3,3320,0,1995,0,5491 175th Pl SE,Bellevue,WA 98006,USA,47.554364586202404,-122.10610060969547
697,420000.0,4,2.5,3040,24123,2,0,0,3,3040,0,1999,0,4620 Kennedy Ave SE,Auburn,WA 98092,USA,47.267265131979805,-122.21603823061979
698,498000.0,4,2.75,2270,7375,1,0,0,4,1290,980,1973,0,12901 NE 136th St,Kirkland,WA 98034,USA,47.72233979009394,-122.16778463483715
699,450000.0,3,2.5,2910,17172,2,0,0,3,2910,0,1989,0,36023 3rd Ave S,Federal Way,WA 98003,USA,47.27874,-122.33076735714286
700,955000.0,5,2.25,2510,9887,2,0,0,3,2510,0,1972,1,7590 86th Ave SE,Mercer Island,WA 98040,USA,47.534357,-122.22268366666667
701,215000.0,2,1.0,1240,7200,1,0,0,3,1240,0,1967,1,4036 S 119th St,Tukwila,WA 98168,USA,47.49708558333334,-122.28228691666666
702,437000.0,3,2.75,2580,5200,2,0,0,3,2580,0,2008,0,808 Hoquiam Ave NE,Renton,WA 98059,USA,47.4961512,-122.1510616
703,773000.0,3,2.75,2470,3600,2,0,0,3,2470,0,2007,0,1458-1462 29th Pl NE,Issaquah,WA 98029,USA,0.0,0.0
705,256883.0,3,2.5,1690,5025,2,0,0,3,1690,0,2003,0,833 SW 361st St,Federal Way,WA 98023,USA,47.277829842050636,-122.34647892665421
706,592500.0,4,2.5,2240,12032,1,0,0,3,2240,0,1983,1,24231 NE 5th Pl,Sammamish,WA 98074,USA,47.614312945727974,-122.01775172413546
707,252350.0,3,2.0,1650,7352,1,0,0,3,1160,490,1979,1,12902 SE 158th Pl,Renton,WA 98058,USA,28.9913769,-82.0127356
708,370000.0,4,2.5,2710,5880,2,0,0,3,2710,0,1998,1,12713 SE 302nd St,Auburn,WA 98092,USA,47.331533714180246,-122.17218344903301
709,465750.0,3,1.5,1260,10350,1,0,0,3,1260,0,1959,1,16231 NE 29th St,Bellevue,WA 98008,USA,47.63590009525545,-122.12287959131262
710,185000.0,3,1.0,1150,8100,1,0,0,3,1150,0,1932,0,12208 20th Ave S,Seattle,WA 98168,USA,47.49392047422503,-122.30728477130828
711,582800.0,4,2.75,2550,7636,1,0,0,3,1440,1110,1986,0,21023-21029 NE 42nd St,Sammamish,WA 98074,USA,0.0,0.0
712,245000.0,3,1.75,1490,6930,1,0,0,4,1490,0,1990,0,12145 SE 260th Pl,Kent,WA 98030,USA,47.368302,-122.178768
713,302000.0,4,1.75,2020,7865,1,0,0,4,1010,1010,1963,0,1001 Whitman Ct NE,Renton,WA 98059,USA,47.501045,-122.16211
714,451555.0,2,1.0,1320,4520,1,0,1,3,1320,0,1912,1,4137 48th Ave SW,Seattle,WA 98116,USA,47.5663245033557,-122.39359079194631
715,250000.0,3,1.0,1230,10350,1,0,0,4,1230,0,1957,1,19415 107th Ave SE,Renton,WA 98055,USA,47.428237591604486,-122.19853369947084
716,255000.0,4,2.5,2070,7800,2,0,0,3,2070,0,1989,0,1422 S 282nd Pl,Federal Way,WA 98003,USA,47.34836424827476,-122.31460699673544
717,840000.0,4,1.75,2930,11562,1,0,3,3,1670,1260,1947,1,3539 NW 67th St,Seattle,WA 98117,USA,47.676936326530615,-122.4027471020408
718,190000.0,3,1.0,1090,8520,1,0,0,3,1090,0,1967,1,29611 21st Ave S,Federal Way,WA 98003,USA,47.33666491919192,-122.30677135353535
719,349950.0,3,1.0,1400,7066,1,0,0,3,1400,0,1957,1,11515 4th Ave NE,Seattle,WA 98125,USA,47.71247091107013,-122.32490427697067
720,613000.0,4,2.0,1550,4815,1,0,0,3,1550,0,1909,1,5212 Wallingford Ave N,Seattle,WA 98103,USA,47.66667740816326,-122.33627451020408
721,300000.0,3,1.0,1220,13000,1,0,0,4,1220,0,1955,1,18218 Evanston Ave N,Shoreline,WA 98133,USA,47.76101558992749,-122.35290901917985
722,455000.0,3,2.5,1870,7344,1,0,0,3,1470,400,1980,0,14013 101st Pl NE,Kirkland,WA 98034,USA,47.726352276452495,-122.20581062586974
723,335000.0,3,2.25,2150,30476,2,0,0,3,2150,0,1991,0,4446 S 160th St,Tukwila,WA 98188,USA,47.45968703529412,-122.27655969411765
724,197500.0,3,1.0,980,3090,1,0,0,3,980,0,1903,1,4531 S Lucile St,Seattle,WA 98118,USA,47.55256675362319,-122.27571907246377
725,412500.0,3,1.5,1490,8475,1,0,0,4,1490,0,1963,0,5419 156th Ave NE,Redmond,WA 98052,USA,48.19667311219224,-97.25464328404756
726,395300.0,3,1.5,1120,7000,1,0,0,3,1120,0,1955,1,1323 145th Ave SE,Bellevue,WA 98007,USA,47.599100875000005,-122.14640966666667
727,342400.0,3,2.25,1180,9630,2,0,0,3,1180,0,1986,0,8121 NE 147th Pl,Kenmore,WA 98028,USA,47.73525837897555,-122.2325560528952
728,749400.0,4,2.5,3240,20301,2,0,0,3,3240,0,1985,0,17013 NE 133rd St,Redmond,WA 98052,USA,47.71946787446209,-122.11283017346734
729,316500.0,4,2.5,2150,6807,2,0,0,4,2150,0,1991,0,11401 SE 219th Pl,Kent,WA 98031,USA,47.40545816631532,-122.1893042124697
730,390000.0,3,2.5,2240,10800,2,0,0,3,2240,0,1996,0,15839 84th Ave NE,Kenmore,WA 98028,USA,47.7430576122449,-122.22895163265306
731,225000.0,3,2.0,1400,7384,1,0,0,3,1150,250,1979,1,3311 SE 17th St,Renton,WA 98058,USA,41.713185532613046,-93.55584409328414
732,550000.0,3,2.25,1980,40887,1,0,0,4,1980,0,1980,0,4216 232nd Ave NE,Redmond,WA 98053,USA,47.6477917,-122.02931324481818
733,280000.0,3,1.0,1330,20562,1,0,0,3,1330,0,1959,1,13219 424th Ave SE,North Bend,WA 98045,USA,47.4456952,-121.7755385
735,575000.0,2,1.0,1490,6000,1,0,0,3,1090,400,1946,0,1106 25th Ave E,Seattle,WA 98112,USA,47.629428346938774,-122.30021720408163
736,1000000.0,5,4.25,3920,16258,2,0,0,3,2900,1020,1990,1,2548 111th Ave SE,Bellevue,WA 98004,USA,47.587531001653275,-122.19225529482392
737,585000.0,5,1.75,2000,3750,2,0,0,4,2000,0,1921,0,309 N 46th St,Seattle,WA 98103,USA,39.961774677042804,-75.21314423346304
738,620000.0,4,2.5,2680,9185,2,0,0,3,2680,0,1989,0,26118 SE 39th Ct,Issaquah,WA 98029,USA,47.573839192600914,-121.9907197396509
739,204700.0,4,2.0,1670,9987,1,0,0,3,1670,0,1967,1,29031 40th Ave S,Auburn,WA 98001,USA,47.3406229,-122.2838388235684
740,695000.0,4,3.0,3150,9130,2,0,0,3,3150,0,2001,0,24038 SE 13th Pl,Sammamish,WA 98075,USA,47.59713960342129,-122.01787766787089
741,689900.0,4,3.25,2740,7266,2,0,0,3,2060,680,2003,0,392 Wilderness Peak Dr NW,Issaquah,WA 98027,USA,0.0,0.0
742,375000.0,4,1.75,1890,8000,1,0,0,4,1250,640,1960,1,2145 N 178th St,Shoreline,WA 98133,USA,47.75771868627451,-122.33415737254902
743,475000.0,7,3.5,2870,29699,1,0,0,3,1520,1350,1961,1,11738 1st Ave NE,Seattle,WA 98125,USA,47.715372,-122.328668
744,215000.0,3,1.0,1160,10384,1,0,0,4,1160,0,1969,0,26516 235th Ave SE,Maple Valley,WA 98038,USA,47.3634305,-122.02712777008114
746,790000.0,3,1.75,1790,6117,1,0,2,3,1350,440,1940,1,1922 35th Ave W,Seattle,WA 98199,USA,47.63635552839892,-122.40104997474273
747,350000.0,3,1.75,1680,250470,1,0,0,4,1070,610,1940,1,18949 Mountain View Rd NE,Duvall,WA 98019,USA,47.76335511852544,-121.93019803173121
748,695000.0,3,2.5,4560,17622,2,0,0,4,3800,760,1986,0,1315 232nd Pl NE,Sammamish,WA 98074,USA,47.62176242857143,-122.02949728571429
749,263000.0,3,2.25,1590,7748,2,0,0,4,1590,0,1991,0,35219 26th Ct S,Federal Way,WA 98003,USA,47.285708150000005,-122.29988177521201
750,400000.0,3,1.0,1630,10304,1,0,0,5,1630,0,1953,0,17228 11th Ave NE,Shoreline,WA 98155,USA,47.75382804819277,-122.31718177108434
751,525000.0,3,2.5,2700,7434,2,0,0,3,2700,0,1991,0,12415 NE 160th St,Woodinville,WA 98072,USA,47.74342961833826,-122.17422759274002
752,349950.0,3,2.5,1700,7496,2,0,0,3,1700,0,1994,0,18901-18937 114th Ct SE,Renton,WA 98055,USA,0.0,0.0
753,1085000.0,4,3.25,3740,12080,1,0,0,3,2000,1740,1988,1,13704-13712 209th Ave NE,Woodinville,WA 98077,USA,0.0,0.0
754,744000.0,4,3.0,1980,5352,3,0,0,3,1980,0,1941,1,4103 SW Kenyon St,Seattle,WA 98136,USA,47.53211391919192,-122.3848844040404
755,312500.0,2,1.0,880,6345,1,0,0,3,880,0,1919,1,7558 19th Ave SW,Seattle,WA 98106,USA,47.53406836734694,-122.3580415510204
756,240000.0,3,2.0,1400,6200,1,0,0,3,700,700,1948,1,1610 N 185th St,Shoreline,WA 98133,USA,47.76334020408163,-122.34014214285713
757,495000.0,4,2.0,2050,4000,1,0,0,5,1210,840,1941,0,2609 21st Ave S,Seattle,WA 98144,USA,47.579865,-122.30554
758,580050.0,3,2.5,2360,4638,2,0,3,3,2360,0,1996,0,601 NE 76th St,Seattle,WA 98115,USA,25.845049,-80.184384
759,640000.0,4,2.0,2560,7798,1,0,0,4,1890,670,1947,1,8600-8698 30th Ave NE,Seattle,WA 98115,USA,0.0,0.0
760,417000.0,3,1.5,1340,10224,1,0,0,4,1340,0,1956,0,3825 138th Ave SE,Bellevue,WA 98006,USA,47.57562981818182,-122.15679257575758
761,174950.0,3,1.0,1060,5200,1,0,0,5,1060,0,1970,0,26635 Timberlane Dr SE,Covington,WA 98042,USA,47.36334220408163,-122.09337571428571
762,295000.0,3,1.5,850,2500,1,0,0,3,850,0,1986,0,4020 21st Ave SW,Seattle,WA 98106,USA,47.56796272727272,-122.36001836363637
763,423000.0,4,1.75,1880,7303,1,0,0,3,1010,870,1976,0,10320 NE 125th Pl,Kirkland,WA 98034,USA,47.71276114971792,-122.20313333299555
764,839000.0,3,1.0,1230,12305,1,0,0,3,1230,0,1955,1,10904 SE 1st St,Bellevue,WA 98004,USA,47.60941869387755,-122.19464663265306
765,343000.0,4,1.75,2290,10290,1,0,0,3,1340,950,1960,1,2816 SW 110th Pl,Seattle,WA 98146,USA,47.5043939,-122.36911452837424
766,467000.0,3,1.0,1660,6582,1,0,0,5,1000,660,1946,0,12033 Dayton Ave N,Seattle,WA 98133,USA,47.71634309090909,-122.35301626262627
767,512500.0,3,2.5,1840,2875,2,0,0,4,1840,0,1997,0,4530 48th Ave SW,Seattle,WA 98116,USA,47.56260918181818,-122.39334942424243
768,575000.0,4,2.5,3020,17810,1,0,0,3,1600,1420,1979,1,4527-4553 NE 201st Pl,Lake Forest Park,WA 98155,USA,0.0,0.0
769,465000.0,3,1.75,1410,6886,1,0,0,3,1410,0,1924,1,12215 Dayton Ave N,Seattle,WA 98133,USA,47.717976617449665,-122.35302890604028
770,270000.0,3,1.0,1010,9514,1,0,0,3,1010,0,1969,1,17620 SE 121st Pl,Renton,WA 98059,USA,47.4935182823519,-122.10573432552664
771,340000.0,3,1.75,1960,8136,1,0,0,3,980,980,1948,1,2419 SW Barton St,Seattle,WA 98106,USA,47.521041,-122.36386
772,765000.0,5,3.75,3580,14275,2,0,0,3,3190,390,1999,0,170 Mt Quay Dr NW,Issaquah,WA 98027,USA,47.5320187576083,-122.05636150656034
773,497000.0,4,2.5,2240,7200,2,0,0,3,2240,0,1995,0,4417 47th Ave S,Seattle,WA 98118,USA,47.563482,-122.27461126666667
774,803100.0,4,2.5,3310,5404,2,0,0,3,3310,0,2004,1,19107 NE 64th Way,Redmond,WA 98052,USA,47.663464,-122.08303823210133
775,344000.0,3,2.5,1232,1130,3,0,0,3,1232,0,2007,0,12331 A 10th Pl NE,Seattle,WA 98125,USA,47.7185378,-122.3170402
776,828950.0,4,3.5,3930,5680,2,0,1,3,2820,1110,2013,1,19601-19853 Newport Way NW,Issaquah,WA 98027,USA,0.0,0.0
777,386380.0,3,2.5,1720,3600,2,0,0,3,1720,0,2010,0,9881 244th Pl NE,Redmond,WA 98053,USA,47.6856143,-122.01305980000001
778,312000.0,3,2.25,1490,974,2,0,0,3,1220,270,2009,0,5021 Delridge Way SW,Seattle,WA 98106,USA,47.5568029,-122.3634205500821
779,720000.0,3,2.5,3150,151588,2,0,0,3,3150,0,2007,0,31215 SE 40th St,Fall City,WA 98024,USA,47.572778,-121.92929854216868
780,914500.0,4,2.5,3950,10856,3,0,0,3,3950,0,2013,1,25707 SE 30th St,Sammamish,WA 98075,USA,47.5822688,-121.996572
781,819995.0,5,2.75,3030,10335,2,0,0,3,3030,0,2013,1,8024 117th Pl SE,Newcastle,WA 98056,USA,47.53084547925438,-122.1842492799534
782,252700.0,2,1.5,1070,9643,1,0,0,3,1070,0,1985,0,13105 SE 277th Pl,Kent,WA 98030,USA,47.35330738747635,-122.16647991258672
783,437500.0,3,2.5,2320,36847,2,0,2,3,2320,0,1992,0,12711 470th Ave SE,North Bend,WA 98045,USA,47.48378995,-121.71381244801898
784,350000.0,1,1.0,700,5100,1,0,0,3,700,0,1942,1,6849 26th Ave NE,Seattle,WA 98115,USA,47.678096363636364,-122.29968145454545
785,619000.0,3,2.5,2720,6439,2,0,0,3,2720,0,2005,0,6516 Denny Peak Dr SE,Snoqualmie,WA 98065,USA,47.542072724449994,-121.86034124130587
786,408200.0,3,2.5,1800,5761,2,0,0,4,1800,0,1990,0,8124 24th Ave SW,Seattle,WA 98106,USA,47.52981640299921,-122.36296130345914
787,451000.0,3,1.75,1560,4049,1,0,2,3,1000,560,1926,1,4042 34th Ave SW,Seattle,WA 98126,USA,47.56724768597217,-122.3749654108399
788,317000.0,3,2.0,1760,11410,1,0,0,5,1060,700,1977,0,16703 133rd Pl SE,Renton,WA 98058,USA,47.45283175,-122.16268572147456
789,799000.0,4,3.25,3120,5000,2,0,0,3,2370,750,2005,0,2561 NE 85th St,Seattle,WA 98115,USA,47.69014832141394,-122.29938333045587
790,720000.0,2,1.0,2020,7200,1,0,3,4,1700,320,1947,1,10835 41st Ave SW,Seattle,WA 98146,USA,47.506197877551024,-122.38385487755102
791,490000.0,3,2.0,1450,2400,1,0,0,3,1450,0,1900,1,1746 NW 60th St,Seattle,WA 98107,USA,47.672445771812086,-122.37950794630872
792,239900.0,4,2.25,1860,7000,1,0,0,3,1120,740,1979,1,401 SW 322nd St,Federal Way,WA 98023,USA,47.312864905478996,-122.33870258082838
793,446000.0,4,2.25,2270,7800,1,0,0,3,1290,980,1977,1,11123 NE 141st Pl,Kirkland,WA 98034,USA,47.72786520121355,-122.19277981638379
794,275000.0,3,2.5,1480,15639,2,0,0,3,1480,0,1987,1,44402 SE 142nd Pl,North Bend,WA 98045,USA,47.47171406748575,-121.74514940061518
795,239950.0,5,1.0,1460,6032,2,0,0,4,1460,0,1941,1,13012 41st Ave S,Tukwila,WA 98168,USA,47.487117692984846,-122.28229491117334
796,248000.0,4,3.5,1850,6519,2,0,0,3,1130,720,1986,0,1501-1515 SW 327th St,Federal Way,WA 98023,USA,47.3090615,-122.3808303
797,619500.0,3,2.5,2170,5000,2,0,0,3,2170,0,2003,0,1778 26th Ave NE,Issaquah,WA 98029,USA,47.545556,-121.99646206451612
798,363750.0,3,1.75,1726,197326,2,0,0,4,1726,0,1982,1,28507 Vashon Hwy SW,Vashon,WA 98070,USA,47.35173898835064,-122.50373754836468
799,385000.0,3,1.75,1180,10541,1,0,0,4,940,240,1981,0,23013 NE 28th St,Sammamish,WA 98074,USA,47.6346929191102,-122.03266456154543
800,370000.0,4,1.5,1370,9957,1,0,0,3,900,470,1972,1,12054 NE 137th Ct,Kirkland,WA 98034,USA,47.72363754023718,-122.17969978575464
801,425000.0,3,2.5,2670,13218,1,0,0,4,2670,0,1988,0,26010 141st Ave SE,Kent,WA 98042,USA,47.368601852348995,-122.15332333557048
802,342000.0,3,1.0,1260,6826,1,0,0,3,720,540,1944,0,14040 24th Ave NE,Seattle,WA 98125,USA,47.73040628103535,-122.30264783441001
803,345000.0,4,1.0,1980,7991,1,0,0,3,1980,0,1962,1,12652 SE 160th St,Renton,WA 98058,USA,47.46017350305503,-122.17062674837373
804,724800.0,3,2.0,2050,3933,1,0,0,3,1180,870,1926,1,2610 E Montlake Pl E,Seattle,WA 98112,USA,47.64372635337887,-122.30401015673147
805,725000.0,5,2.75,2830,5310,2,0,0,3,2830,0,2006,0,11931 179th Pl NE,Redmond,WA 98052,USA,47.70657143845927,-122.10050222678079
806,605000.0,2,1.0,910,3600,1,0,0,4,910,0,1909,1,1617-1621 3rd Ave W,Seattle,WA 98119,USA,45.6609413,-93.9250696
807,350000.0,4,2.5,2440,4000,2,0,0,3,2440,0,2009,0,24246 229th Ave SE,Maple Valley,WA 98038,USA,47.384088899999995,-122.03600075
808,785000.0,3,2.0,2180,5440,1,0,0,5,1100,1080,1904,0,4111 Woodland Park Ave N,Seattle,WA 98103,USA,47.656857714285714,-122.34476648979592
809,250000.0,3,2.0,1900,6660,1,0,0,5,950,950,1966,0,27022 216th Ave SE,Maple Valley,WA 98038,USA,47.35944915,-122.05415315
810,565000.0,3,2.25,1520,1221,3,0,0,3,1520,0,2013,1,1512 NW 62nd St,Seattle,WA 98107,USA,47.6741452,-122.37693455035128
811,875000.0,3,2.0,2220,6641,1,0,2,4,1220,1000,1947,1,2559 24th Ave W,Seattle,WA 98199,USA,47.642587,-122.3877622
812,862500.0,4,2.75,3280,24440,2,0,0,3,3280,0,1996,0,12040 201st Pl NE,Woodinville,WA 98077,USA,47.70693773198078,-122.07060815523776
813,400000.0,3,2.5,2740,83199,2,0,4,3,2740,0,1973,1,27200-27218 52nd Ave S,Kent,WA 98032,USA,0.0,0.0
814,282613.0,2,1.0,830,6017,1,0,0,4,830,0,1954,1,16221 Bagley Pl N,Shoreline,WA 98133,USA,47.746628848484846,-122.33372045454546
815,174500.0,2,1.0,1010,5200,1,0,0,3,1010,0,1955,1,20721 9th Ave S,Des Moines,WA 98198,USA,47.41694520497287,-122.32307056376087
816,306500.0,3,2.25,2060,38377,1,0,0,4,1560,500,1978,1,36415 12th Pl S,Federal Way,WA 98003,USA,47.274255677873256,-122.31890583737285
817,445000.0,3,2.25,1990,7340,2,0,0,3,1990,0,1984,0,17849 149th Ave NE,Woodinville,WA 98072,USA,47.757421309213626,-122.14162200736821
818,433000.0,4,2.5,2280,7568,2,0,0,4,2280,0,2001,0,2207 Kennewick Pl NE,Renton,WA 98056,USA,47.512071239337935,-122.19382205854552
819,306000.0,3,2.5,1870,5874,2,0,0,3,1870,0,2005,0,22610 133rd Pl SE,Kent,WA 98042,USA,47.39926204503023,-122.16284189811181
820,620000.0,3,2.25,1720,4000,1,0,0,4,1450,270,1921,0,5255 39th Ave NE,Seattle,WA 98105,USA,45.93333347453778,-95.29979378276255
821,245000.0,2,1.0,870,6150,1,0,0,3,870,0,1941,1,8627 9th Ave SW,Seattle,WA 98106,USA,47.525341545454545,-122.34686127272727
822,238000.0,3,2.0,1020,1204,2,0,0,3,720,300,2004,1,3419 SW Morgan St,Seattle,WA 98126,USA,47.544595102040816,-122.3754558367347
823,523000.0,3,1.5,1260,3135,1,0,0,3,1260,0,1931,0,3200 44th Ave SW,Seattle,WA 98116,USA,47.57548245,-122.38777170943713
824,522500.0,3,2.5,2370,7875,2,0,0,3,2370,0,2003,0,6504 E Crest View Loop SE,Snoqualmie,WA 98065,USA,0.0,0.0
825,180000.0,3,1.0,1000,18513,1,0,0,3,1000,0,1940,1,1001 SW 102nd St,Seattle,WA 98146,USA,47.51176915,-122.3479857592213
826,375000.0,3,1.5,1100,1751,2,0,0,3,940,160,2007,0,2001 S Norman St,Seattle,WA 98144,USA,47.5929505,-122.3058416
827,249000.0,3,2.25,1440,7673,1,0,0,3,940,500,1982,0,22119 123rd Ave SE,Kent,WA 98031,USA,47.40373123928787,-122.17839166454245
828,730100.0,4,2.5,3120,14300,2,0,0,3,3120,0,2003,0,120 Mt Si Pl NW,Issaquah,WA 98027,USA,47.531919239807046,-122.05515564177234
829,551000.0,2,2.0,2260,9604,1,0,0,3,2260,0,1990,1,9930 NE 197th St,Bothell,WA 98011,USA,47.77174885,-122.20789784301788
830,375000.0,4,2.5,2790,7956,2,0,0,3,2790,0,2005,0,26004 18th Ave S,Des Moines,WA 98198,USA,47.368641448979595,-122.31020671428571
831,540000.0,1,1.0,1140,6700,1,0,0,3,1140,0,1920,1,9055 Palatine Ave N,Seattle,WA 98103,USA,47.694772,-122.35680736363636
832,605000.0,3,2.25,1290,2500,2,0,0,4,1290,0,1987,0,411 27th Ave E,Seattle,WA 98112,USA,47.622818328199074,-122.2975606228772
833,205000.0,5,1.75,1730,5200,1,0,0,4,1050,680,1978,1,26607 190th Ave SE,Covington,WA 98042,USA,47.36198936650794,-122.0885618489609
834,645000.0,4,2.5,3160,11380,2,0,0,3,3160,0,1983,1,2504 225th Pl NE,Sammamish,WA 98074,USA,47.63182382528444,-122.03898060459717
835,314000.0,4,2.5,2340,8990,2,0,0,3,2340,0,2003,0,24925 234th Pl SE,Maple Valley,WA 98038,USA,47.3781712,-122.02968675441684
836,330000.0,3,1.5,1170,4950,1,0,0,4,1170,0,1960,1,15421 SE 4th Pl,Bellevue,WA 98007,USA,47.60567467346939,-122.13498104081633
837,490000.0,2,1.0,1160,5000,1,0,0,4,1160,0,1937,0,7752 33rd Ave NW,Seattle,WA 98117,USA,47.68532656375839,-122.39924369798658
838,445000.0,3,3.0,1970,24318,1,0,0,3,1970,0,2010,0,18819 71st Ave NE,Kenmore,WA 98028,USA,47.765067,-122.245641
840,377500.0,3,2.25,1410,1377,2,0,0,3,1290,120,2005,0,2012 NW Boulder Way Dr,Issaquah,WA 98027,USA,47.534321594540195,-122.06801665141808
841,480000.0,4,2.5,2430,5000,2,0,0,3,2430,0,2009,0,35019 SE Terrace St,Snoqualmie,WA 98065,USA,47.515123,-121.87329478988399
842,804995.0,5,1.5,3360,5402,2,0,0,3,3360,0,2014,0,21481 SE 2nd Pl,Sammamish,WA 98074,USA,47.606715342067154,-122.05305587623336
843,341000.0,3,2.5,1480,1663,2,0,0,3,1180,300,2012,1,6510 34th Ave SW,Seattle,WA 98126,USA,47.5442262,-122.3748034
844,675000.0,5,2.5,3200,6455,2,0,0,3,3200,0,2009,0,6227-6299 Whitaker Ln SE,Snoqualmie,WA 98065,USA,0.0,0.0
845,611000.0,3,2.5,2134,1984,3,0,0,3,2134,0,2008,0,373 NE Eagle Way,Issaquah,WA 98029,USA,47.54022715,-122.02693102520189
846,379950.0,3,3.25,1860,1787,3,0,0,3,1860,0,2007,0,17510 12th Ave NE,Shoreline,WA 98155,USA,47.7561685,-122.31599525
848,500000.0,2,2.5,1310,1500,2,0,0,3,1160,150,2006,0,921-927 18th Ave,Seattle,WA 98122,USA,-26.5734762,18.121474
849,410000.0,3,2.0,1700,4250,1,0,0,3,890,810,1944,0,2204 W Emerson St,Seattle,WA 98199,USA,47.65406091836734,-122.38484026530612
850,415000.0,3,2.5,2480,8342,2,0,0,3,2480,0,1986,0,18303 155th Pl SE,Renton,WA 98058,USA,47.438062,-122.13406029954368
851,297000.0,5,2.5,1970,8605,2,0,0,4,1970,0,1994,0,419 Wetherbee Ln,Enumclaw,WA 98022,USA,47.19408598397472,-122.01347918805557
852,575550.0,4,2.5,2060,7475,1,0,0,3,1440,620,1985,0,14117 175th Ave NE,Redmond,WA 98052,USA,47.72698520258942,-122.10508606573086
853,534640.0,3,2.5,2130,3500,1,0,0,4,1210,920,1994,0,13440 NE 148th St,Woodinville,WA 98072,USA,47.73540101803303,-122.15944918033034
854,352500.0,3,2.25,1410,14110,1,0,2,3,1170,240,1987,1,7426 N Fork Rd SE,Snoqualmie,WA 98065,USA,47.53400330529358,-121.76006831819332
855,488000.0,2,2.0,1360,4688,1,0,0,3,780,580,1944,0,8023 12th Ave NE,Seattle,WA 98115,USA,47.687005222222226,-122.315071
856,732000.0,3,2.0,1940,55756,1,0,0,5,1940,0,1954,0,2049 144th Ave SE,Bellevue,WA 98007,USA,35.19344615151515,-97.2302293939394
857,215000.0,2,2.25,1610,2040,2,0,0,4,1610,0,1979,0,2906 Kennewick Pl NE,Renton,WA 98056,USA,47.51746767540107,-122.195692430135
858,592500.0,2,2.0,1420,9191,1,0,2,5,1420,0,1928,1,800 NE 95th St,Seattle,WA 98115,USA,47.697754,-122.32015
859,290000.0,4,2.5,1700,7280,2,0,0,4,1700,0,1988,0,22020 127th Ct SE,Kent,WA 98031,USA,47.4042845769685,-122.17107700956173
860,475000.0,2,1.0,1490,3825,1,0,0,3,860,630,1929,0,7008 19th Ave NW,Seattle,WA 98117,USA,47.679796599999996,-122.3809378
861,320000.0,3,2.5,2680,7757,2,0,0,3,2680,0,1990,1,833 SW 346th St,Federal Way,WA 98023,USA,47.29184209100545,-122.34539517449012
863,290000.0,5,1.5,2120,7700,1,0,0,5,2120,0,1962,0,12611 SE 160th St,Renton,WA 98058,USA,47.46000728960437,-122.17093388585278
864,487250.0,4,2.0,1690,3250,1,0,0,3,1550,140,1901,0,4800-4898 Whitman Ave N,Seattle,WA 98103,USA,0.0,0.0
865,339000.0,4,2.5,1830,8601,2,0,0,3,1830,0,2003,0,27305 245th Ave SE,Maple Valley,WA 98038,USA,47.357641400000006,-122.0159515
866,440000.0,2,1.5,1010,1968,1,0,0,5,1010,0,1906,0,6411 22nd Ave NW,Seattle,WA 98107,USA,47.67545428571429,-122.384861
867,366500.0,4,2.75,2070,9300,1,0,0,5,1120,950,1945,0,15511 9th Ave NE,Shoreline,WA 98155,USA,47.74146205220884,-122.31970092771084
868,462000.0,3,1.5,1710,4500,1,0,0,3,1410,300,1928,1,5151 S Othello St,Seattle,WA 98118,USA,47.536895511582664,-122.26809115303747
869,560000.0,4,1.0,1660,4690,1,0,0,3,1260,400,1945,1,7353 16th Ave NW,Seattle,WA 98117,USA,47.68188660606061,-122.3779743131313
870,285000.0,4,1.75,2080,13629,1,0,0,4,1040,1040,1955,1,8024 S 130th St,Seattle,WA 98178,USA,47.48663235,-122.23176842297005
871,280000.0,3,2.5,1270,9675,2,0,0,3,1270,0,1993,0,44633 SE 151st St,North Bend,WA 98045,USA,47.464061,-121.74485433333334
872,210000.0,3,1.0,1080,21043,1,0,0,3,1080,0,1942,1,5612 18th Ave SW,Seattle,WA 98106,USA,47.55216281526104,-122.35695564257028
873,690000.0,3,2.0,1610,5100,1,0,0,5,1610,0,1940,0,7341 20th Ave NE,Seattle,WA 98115,USA,47.074788955981376,-94.1809019274426
874,256500.0,2,1.0,1120,9912,1,0,0,4,1120,0,1980,0,7615 SW 257th St,Vashon,WA 98070,USA,47.373570643794515,-122.43099757125152
875,411000.0,4,2.75,2500,5257,2,0,0,3,2500,0,1966,1,8309 36th Ave S,Seattle,WA 98118,USA,47.52953391836735,-122.28673316326531
876,215000.0,3,1.0,970,7275,1,0,0,4,970,0,1970,0,11428 SE 225th St,Kent,WA 98031,USA,47.400522791624255,-122.18871151240087
877,762000.0,5,2.0,3370,5000,1,0,0,4,2140,1230,1907,0,365 Crockett St,Seattle,WA 98109,USA,47.63732670833333,-122.35030079166667
878,359950.0,3,1.0,1290,189486,1,0,0,4,1290,0,1960,1,29701-29727 138th Ave SE,Auburn,WA 98092,USA,0.0,0.0
879,480000.0,4,3.5,3370,435600,2,0,3,3,3370,0,2005,0,44250 SE Edgewick Rd,North Bend,WA 98045,USA,47.4461419,-121.73453
